Dates,Date,Bitcoin_Volume,Bitcoin_Price,Bitcoin_Price_Close,Bitcoin_Price_Previous_Day_Open,Bitcoin_Price_One_Week_Prior_Open,Ethereum_Price,Doge_Price,Litecoin_Price,SP500,UST_1Y_Maturity,UST_10Y_Maturity,Crude_Oil,Gold,Copper,Corn,Singapore_Dollar,Euro,All_Twitter_Posts,Positive_Tweets,Negative_Tweet,Neutral_Tweets,Tweet_Average_Sentiment,News_Article_Count,News_Sentiment,Crypto_Global_Ranking,BTC_Price_Movement_DOD_UD,BTC_Price_Movement_DOD_10,BTC_Price_Movement_ID_UD,BTC_Price_Movement_ID_10
13-01-2022,95,47691135082.0,43946.74219,42591.57031,42742.17969,43565.51172,3248.288574,0.172042996,136.6365204,4659.03,0.0051,0.0178,81.62,1821.4,4.53399992,5.875,1.345900059,1.144164801,1207,379,130,699,0.061084026,22,0.059165038,67.0,Up,1,Down,0
14-01-2022,96,23577403399.0,42598.87109,43099.69922,43946.74219,43153.57031,3310.001465,0.183549002,144.7249146,4662.85,0.0053,0.018,83.3,1816.5,4.411499977,5.9625,1.346050024,1.145711541,1233,411,103,719,0.082067711,39,0.082173428,71.0,Down,0,Up,1
15-01-2022,97,18371348298.0,43101.89844,43177.39844,42598.87109,41561.46484,3330.530762,0.185102999,147.9374084,4641.415,0.0055,0.0183,83.3,1815.475,4.402624965,5.9625,1.346886675,1.144164522,910,341,106,463,0.082030912,5,0.10125,75.0,Down,0,Up,1
16-01-2022,98,17902097845.0,43172.03906,43113.87891,43101.89844,41734.72656,3350.921875,0.177175999,146.5332031,4619.98,0.0056,0.0185,83.3,1814.45,4.393749953,5.9625,1.347723325,1.142617504,860,293,101,466,0.078098543,5,0.045383838,77.0,Up,1,Down,0
17-01-2022,99,21690904261.0,43118.12109,42250.55078,43172.03906,41910.23047,3212.304932,0.171145007,151.6672668,4598.545,0.0058,0.0187,83.3,1813.425,4.38487494,5.9625,1.348559976,1.141070485,1138,372,145,621,0.058478655,32,0.097481587,76.54545455,Up,1,Down,0
18-01-2022,100,22417209227.0,42250.07422,42375.63281,43118.12109,41819.50781,3164.025146,0.165484995,141.8907623,4577.11,0.0057,0.0183,84.83,1812.4,4.375999928,5.995,1.348420024,1.141057491,1262,400,145,717,0.064289526,41,0.082774229,76.09090909,Down,0,Up,1
19-01-2022,101,23091543258.0,42374.03906,41744.32813,42250.07422,42742.17969,3095.825928,0.162356004,136.9167023,4532.76,0.006,0.0183,85.8,1843.2,4.462500095,6.105,1.350520015,1.13296473,1289,422,155,712,0.062212897,47,0.064850135,75.18181818,Down,0,Down,0
20-01-2022,102,20382033940.0,41744.02734,40680.41797,42374.03906,43946.74219,3001.120117,0.155203998,130.3650055,4482.73,0.0058,0.0175,85.55,1842.6,4.576499939,6.11,1.34739995,1.134339929,1503,479,185,840,0.063385144,46,0.038963109,74.27272727,Down,0,Down,0
21-01-2022,103,43011992031.0,40699.60547,36457.31641,41744.02734,42598.87109,2557.931641,0.142639995,114.3918686,4397.94,0.0058,0.0175,85.14,1831.8,4.512499809,6.1625,1.346889973,1.131375313,2358,710,316,1333,0.058864016,40,0.078771382,73.36363636,Down,0,Down,0
22-01-2022,104,39714385405.0,36471.58984,35030.25,40699.60547,43101.89844,2405.181152,0.132891998,108.4284973,4402.003333,0.0058,0.0175,85.14,1835.1,4.475999832,6.1625,1.346093297,1.132299185,2105,561,252,1292,0.04548966,14,0.043434343,72.45454545,Down,0,Down,0
23-01-2022,105,26017975951.0,35047.35938,36276.80469,36471.58984,43172.03906,2535.039063,0.141863003,112.0895081,4406.066667,0.0058,0.0175,85.14,1838.4,4.439499855,6.1625,1.345296622,1.133223057,1308,394,196,719,0.054855204,9,0.004722222,72.0,Down,0,Up,1
24-01-2022,106,41856658597.0,36275.73438,36654.32813,35047.35938,43118.12109,2440.352295,0.137797996,109.5915985,4410.13,0.0065,0.0178,83.31,1841.7,4.402999878,6.21,1.344499946,1.134146929,2016,616,241,1161,0.056444749,31,0.100166954,71.41666667,Down,0,Up,1
25-01-2022,107,26428189594.0,36654.80469,36954.00391,36275.73438,42250.07422,2455.935059,0.143049002,108.0663757,4356.45,0.007,0.0185,85.6,1852.5,4.44299984,6.2,1.345340014,1.13241303,1498,507,160,832,0.064779686,37,0.083538425,70.25,Up,1,Up,1
26-01-2022,108,31324598034.0,36950.51563,36852.12109,36654.80469,42374.03906,2468.030273,0.143788993,107.2821808,4349.93,0.0075,0.0181,87.35,1829.7,4.504499912,6.27,1.343799949,1.130454421,1627,563,169,895,0.074504839,42,0.077578678,69.08333333,Up,1,Down,0
27-01-2022,109,25041426629.0,36841.87891,37138.23438,36950.51563,41744.02734,2423.001221,0.141247004,106.9535141,4326.51,0.0075,0.0178,86.61,1795.0,4.413000107,6.2525,1.348199964,1.124353528,1281,433,177,672,0.064186934,53,0.095055179,67.91666667,Up,1,Up,1
28-01-2022,110,22238830523.0,37128.44531,37784.33203,36841.87891,40699.60547,2547.092041,0.141655996,109.4327316,4431.85,0.0076,0.0178,86.82,1786.6,4.302999973,6.36,1.352640033,1.11470294,1309,462,122,727,0.081319355,53,0.085950361,66.75,Up,1,Up,1
29-01-2022,111,17194183075.0,37780.71484,38138.17969,37128.44531,36471.58984,2597.084717,0.143056005,110.8236771,4459.75,0.0077,0.0179,86.82,1789.866667,4.307999929,6.36,1.353723367,1.114881118,1070,355,117,598,0.070103041,16,0.009745896,65.58333333,Up,1,Up,1
30-01-2022,112,14643548444.0,38151.91797,37917.60156,37780.71484,35047.35938,2603.466553,0.139470994,108.7998581,4487.65,0.0078,0.0179,86.82,1793.133333,4.312999884,6.36,1.354806702,1.115059296,286,91,31,164,0.073507293,18,0.05769726,65.0,Up,1,Down,0
31-01-2022,113,20734730465.0,37920.28125,38483.125,38151.91797,36275.73438,2688.278809,0.141804993,109.5876999,4515.55,0.0078,0.0181,88.15,1796.4,4.31799984,6.26,1.355890036,1.115237474,1261,402,153,706,0.06334006,48,0.059117477,69.33333333,Up,1,Up,1
01-02-2022,114,27951569547.0,38481.76563,38743.27344,37920.28125,36654.80469,3829.564941,0.174402997,151.2554932,4546.54,0.0076,0.0178,88.2,1801.5,4.375666618,6.3475,1.353446683,1.119290193,1566,523,165,879,0.078251718,50,0.049621964,78.0,Up,1,Up,1
02-02-2022,115,19155189416.0,38743.71484,36952.98438,38481.76563,36950.51563,2682.854004,0.137235001,108.5560226,4589.38,0.0078,0.0182,88.26,1810.3,4.491000175,6.225,1.348559976,1.12739563,1304,437,163,704,0.065988735,53,0.030630939,74.33333333,Up,1,Down,0
03-02-2022,116,29183112630.0,36944.80469,37154.60156,38743.71484,36841.87891,2950.118408,0.132990003,110.3513565,4477.44,0.0089,0.0193,90.27,1804.1,4.655499935,6.1675,1.357329965,1.113275886,1144,423,135,586,0.081026034,51,0.107838893,67.0,Down,0,Up,1
04-02-2022,117,29336594194.0,37149.26563,41500.875,36944.80469,37128.44531,3445.059326,0.138913006,124.9234848,4500.53,0.0089,0.0193,92.31,1807.8,4.52216657,6.205,1.366766652,1.092485865,1766,499,183,1084,0.057218644,20,0.125993266,59.66666667,Down,0,Up,1
05-02-2022,118,32922642426.0,41501.48047,41441.16406,37149.26563,37780.71484,2857.4104,0.130937994,100.6932297,4494.976667,0.0088,0.0192,92.31,1812.466667,4.25549984,6.205,1.385640025,1.050905824,1459,467,159,834,0.073120882,42,0.095810142,52.33333333,Up,1,Down,0
06-02-2022,119,29083562061.0,41441.12109,42412.43359,41501.48047,38151.91797,1834.150513,0.082772002,64.45135498,4489.423333,0.0088,0.0192,92.31,1817.133333,4.553999901,6.205,1.370000005,1.075106978,1164,381,99,687,0.083337682,43,0.037083627,48.66666667,Up,1,Up,1
07-02-2022,120,18100418740.0,42406.78125,43840.28516,41441.12109,37920.28125,1066.512817,0.066698,50.48544693,4483.87,0.0091,0.0196,91.32,1821.8,4.210833232,6.3525,1.374566674,1.055260896,1931,613,190,1128,0.065733642,21,0.03842793,45.0,Up,1,Up,1
08-02-2022,121,28389250717.0,43854.65234,44118.44531,42406.78125,38481.76563,1632.945435,0.066693999,58.24385452,4521.54,0.0091,0.0194,89.36,1827.9,3.524499893,6.3225,1.383700013,1.015568733,1586,528,185,873,0.063257745,54,0.001578082,37.66666667,Up,1,Up,1
09-02-2022,122,29123998928.0,44096.70313,44338.79688,43854.65234,38743.71484,1577.220459,0.061634999,61.04099655,4587.18,0.0114,0.0203,89.66,1836.6,3.421499968,6.46,1.400966684,1.003468772,1697,620,180,898,0.074812505,39,0.003828348,30.33333333,Up,1,Up,1
10-02-2022,123,20765955327.0,44347.80078,43565.11328,44096.70313,36944.80469,1276.093506,0.059287999,51.91163254,4504.08,0.0107,0.0192,88.56,1837.4,3.449500005,6.405,1.435500026,0.979268849,1563,503,160,900,0.068444133,15,0.005444444,23.0,Up,1,Down,0
11-02-2022,124,55552169483.0,43571.12891,42407.9375,44347.80078,37149.26563,1519.711792,0.127829999,60.55846786,4418.64,0.0109,0.0194,91.42,1842.1,3.505500078,6.505,1.414600015,0.987790942,1254,411,152,691,0.069800048,57,0.094926934,32.0,Down,0,Down,0
12-02-2022,125,19539705127.0,42412.30078,42244.46875,43571.12891,41501.48047,1294.303345,0.102147996,77.95148468,4412.983333,0.0111,0.0196,91.42,1851.2,3.84800005,6.505,1.353199959,1.05284214,960,340,114,506,0.080897674,52,0.096307859,50.0,Down,0,Down,0
13-02-2022,126,14741589015.0,42236.56641,42197.51563,42412.30078,41441.12109,2883.463379,0.148947999,126.204216,4407.326667,0.0113,0.0198,91.42,1860.3,4.177750111,6.505,1.350089968,1.094673932,999,341,114,544,0.067452653,17,0.044512138,59.0,Down,0,Down,0
14-02-2022,127,20827783012.0,42157.39844,42586.91797,42236.56641,42406.78125,2933.479004,0.146002993,124.8000565,4401.67,0.0111,0.0205,93.5,1869.4,4.507500172,6.5525,1.346979976,1.136505723,1291,455,134,703,0.078395431,48,0.088014971,58.5,Down,0,Up,1
15-02-2022,128,22721659051.0,42586.46484,44575.20313,42157.39844,43854.65234,3179.877197,0.151760995,131.762619,4471.07,0.0109,0.0203,90.21,1856.2,4.531499863,6.375,1.346500039,1.130633473,1639,564,188,888,0.072691904,53,0.097899072,57.5,Up,1,Up,1
16-02-2022,129,19792547657.0,44578.27734,43961.85938,42586.46484,44096.70313,3127.830078,0.149094999,128.1608429,4475.01,0.0105,0.0197,91.83,1871.5,4.540500164,6.4575,1.344720006,1.135679603,1389,460,163,766,0.071284545,56,0.033284331,56.5,Up,1,Down,0
17-02-2022,130,26246662813.0,43937.07031,40538.01172,44578.27734,44347.80078,2881.481934,0.138551995,116.3024139,4380.26,0.0103,0.0192,90.04,1902.0,4.525000095,6.4925,1.343009949,1.137526989,1618,460,209,950,0.054743808,51,0.074972354,55.5,Up,1,Down,0
18-02-2022,131,23310007704.0,40552.13281,40030.97656,43937.07031,43571.12891,2785.727539,0.138768002,115.1970901,4348.87,0.0107,0.0193,90.21,1899.8,4.519499779,6.5275,1.342800021,1.13664782,1369,434,149,786,0.066905067,53,0.049576493,54.5,Down,0,Down,0
19-02-2022,132,13736557863.0,40026.02344,40122.15625,40552.13281,42412.30078,2763.701172,0.141205996,115.7090073,4337.8425,0.011,0.0193,90.21,1901.7,4.517124892,6.5275,1.343920032,1.135005553,1048,350,119,579,0.073319389,17,0.11851286,53.5,Down,0,Up,1
20-02-2022,133,18340576452.0,40118.10156,38431.37891,40026.02344,42236.56641,2628.648438,0.136868,110.8320389,4326.815,0.0114,0.0194,90.21,1903.6,4.514750004,6.5275,1.345040043,1.133363287,1162,382,136,645,0.065460215,18,0.087171817,53.0,Down,0,Down,0
21-02-2022,134,29280402798.0,38423.21094,37075.28125,40118.10156,42157.39844,2573.816162,0.128490001,103.4504929,4315.7875,0.0117,0.0194,90.21,1905.5,4.512375117,6.5275,1.346160054,1.13172102,1346,426,139,781,0.066955149,43,0.047643,52.90909091,Down,0,Down,0
22-02-2022,135,25493150450.0,37068.76953,38286.02734,38423.21094,42586.46484,2639.299316,0.131552994,107.5227966,4304.76,0.0116,0.0199,91.91,1907.4,4.510000229,6.725,1.346600056,1.130965829,1387,468,153,768,0.070802454,50,0.082868266,52.81818182,Down,0,Up,1
23-02-2022,136,21849073843.0,38285.28125,37296.57031,37068.76953,44578.27734,2590.359619,0.127846003,105.96595,4225.5,0.0108,0.0196,92.1,1910.4,4.481500149,6.8125,1.345460057,1.132913351,1267,427,159,681,0.069843438,56,0.048320331,52.63636364,Down,0,Down,0
24-02-2022,137,46383802093.0,37278.56641,38332.60938,38285.28125,43937.07031,2598.067139,0.123813003,104.2304916,4288.7,0.0113,0.0197,92.81,1926.3,4.453999996,6.9025,1.346189976,1.130569458,154,60,19,76,0.070819183,54,0.106616228,52.45454545,Up,1,Up,1
25-02-2022,138,26545599159.0,38333.74609,39214.21875,37278.56641,40552.13281,2764.535645,0.127575994,109.2663116,4384.65,0.0109,0.0192,91.59,1887.6,4.472000122,6.5575,1.355010033,1.11906898,1360,424,181,756,0.056061785,46,0.021036099,52.27272727,Up,1,Up,1
26-02-2022,139,17467554129.0,39213.08203,39105.14844,38333.74609,40026.02344,2781.111816,0.127646998,108.24366,4381.08,0.0105,0.0188,91.59,1891.966667,4.462833404,6.5575,1.356353363,1.118747791,993,279,114,601,0.054257375,17,0.10802139,52.09090909,Up,1,Down,0
27-02-2022,140,23450127612.0,39098.69922,37709.78516,39213.08203,40118.10156,2621.801758,0.123111002,103.1055984,4377.51,0.0101,0.0183,91.59,1896.333333,4.453666687,6.5575,1.357696692,1.118426601,952,272,120,560,0.052785838,15,0.048958333,52.0,Up,1,Down,0
28-02-2022,141,35690014104.0,37706.0,43193.23438,39098.69922,38423.21094,2919.201172,0.133156002,113.4745789,4373.94,0.0091,0.0172,95.72,1900.7,4.444499969,6.9075,1.359040022,1.118105412,2031,610,207,1214,0.061729004,49,0.082412518,51.44444444,Down,0,Up,1
01-03-2022,142,33071628362.0,43194.50391,44354.63672,37706.0,37068.76953,3761.380371,0.170087993,148.4615936,4306.26,0.0106,0.0186,103.41,1943.8,4.414500237,7.2575,1.348199964,1.13734591,1785,558,183,1045,0.064128208,10,0.035625,50.33333333,Up,1,Up,1
02-03-2022,143,18591534769.0,44357.61719,43924.11719,43194.50391,38285.28125,2679.162598,0.137540996,110.2870026,4386.54,0.0108,0.0186,110.6,1922.3,4.466499805,7.25,1.347499967,1.129994631,1244,384,123,737,0.06573386,51,0.039343316,49.22222222,Up,1,Down,0
03-03-2022,144,24967782593.0,43925.19531,42451.78906,44357.61719,37278.56641,2834.468994,0.129610002,111.3521194,4363.49,0.0105,0.0174,107.67,1935.9,4.771500111,7.4775,1.354979992,1.111234546,1225,364,136,725,0.061355564,58,-0.010112004,48.11111111,Up,1,Down,0
04-03-2022,145,25414397610.0,42458.14063,39137.60547,43925.19531,38333.74609,3522.833496,0.146452993,128.9462128,4328.87,0.0106,0.0175,115.68,1966.6,4.60466671,7.5425,1.356600046,1.104728222,1164,331,119,715,0.054347821,17,0.119112872,47.0,Down,0,Down,0
05-03-2022,146,27326943244.0,39148.44922,39400.58594,42458.14063,39213.08203,2783.476318,0.129519999,99.34301758,4286.276667,0.0106,0.0177,115.68,1976.366667,4.270999908,7.5425,1.383839965,1.052853227,867,280,80,508,0.081496009,48,0.080291926,40.66666667,Down,0,Up,1
06-03-2022,147,26175547452.0,39404.19922,38419.98438,39148.44922,39098.69922,1775.078613,0.080441996,62.65926361,4243.683333,0.0107,0.0178,115.68,1986.133333,4.477499962,7.5425,1.38951999,1.048124016,866,275,96,495,0.071839224,46,0.100803288,34.33333333,Down,0,Down,0
07-03-2022,148,16390821947.0,38429.30469,38062.03906,39404.19922,37706.0,1073.766968,0.067179002,50.9721756,4201.09,0.0112,0.0186,119.4,1995.9,4.141499996,7.5075,1.395200014,1.043394804,1200,370,174,656,0.051294993,18,0.073301066,28.0,Down,0,Down,0
08-03-2022,149,26288169966.0,38059.90234,38737.26953,38429.30469,43194.50391,1618.874512,0.066195004,57.80519104,4170.7,0.0115,0.0194,119.65,2043.3,3.469500065,7.53,1.380789995,1.015764594,1129,412,140,577,0.070038985,47,0.007636394,29.7,Down,0,Up,1
09-03-2022,150,23613051457.0,38742.81641,41982.92578,38059.90234,44357.61719,1556.872681,0.062693998,60.13480377,4277.88,0.0119,0.0198,105.05,1988.2,3.465666692,7.33,1.397393346,1.004912019,1644,500,150,994,0.067587741,12,0.016845539,33.1,Up,1,Up,1
10-03-2022,151,30484729489.0,41974.07031,39437.46094,38742.81641,43925.19531,1323.439209,0.060384002,54.1762085,4259.52,0.0122,0.02,102.99,2000.4,3.457999945,7.5575,1.430600047,0.983206868,1324,407,152,766,0.062181366,41,0.007615279,36.5,Up,1,Down,0
11-03-2022,152,43228750179.0,39439.96875,38794.97266,41974.07031,42458.14063,1531.541748,0.122592002,61.92131424,4204.31,0.0124,0.0205,106.3,1985.0,3.456500053,7.625,1.417899966,0.981440902,1151,353,151,647,0.068456595,54,0.069542782,39.9,Up,1,Down,0
12-03-2022,153,16217776704.0,38794.46484,38904.01172,39439.96875,39148.44922,1243.334839,0.099823996,76.59791565,4193.91,0.0126,0.0209,106.3,1976.933333,3.808499972,7.625,1.399499973,1.018696189,993,323,108,563,0.076448175,14,0.125338976,43.3,Down,0,Up,1
13-03-2022,154,17300745310.0,38884.72656,37849.66406,38794.46484,39404.19922,2518.94458,0.111607999,102.1147995,4183.51,0.0128,0.0214,106.3,1968.866667,4.16049989,7.625,1.381099979,1.055951476,976,270,118,588,0.059653265,13,-0.018814103,45.0,Down,0,Down,0
14-03-2022,155,24322159070.0,37846.31641,39666.75391,38884.72656,38429.30469,2590.696045,0.114047997,105.6736526,4173.11,0.0128,0.0215,101.18,1960.8,4.512499809,7.4825,1.362699986,1.093206763,1415,444,126,845,0.080429077,46,0.067261199,45.16666667,Down,0,Up,1
15-03-2022,156,23934000868.0,39664.25,39338.78516,37846.31641,38059.90234,2620.149658,0.112783998,106.9885712,4262.45,0.0135,0.0219,94.79,1929.7,4.50150013,7.58,1.366150022,1.094319344,1139,363,113,663,0.067879702,60,0.056502751,45.5,Up,1,Down,0
16-03-2022,157,39616916192.0,39335.57031,41143.92969,39664.25,38742.81641,2772.055664,0.116907999,111.3591919,4357.86,0.013,0.022,93.59,1909.2,4.587999821,7.3,1.365229964,1.096936345,1363,378,143,843,0.059087971,54,0.065400923,45.83333333,Up,1,Up,1
17-03-2022,158,22009601093.0,41140.84375,40951.37891,39335.57031,41974.07031,2814.854492,0.116502002,110.3102341,4411.67,0.0129,0.0214,101.65,1943.2,4.690499783,7.545,1.358260036,1.102195501,929,319,90,521,0.081195222,50,0.057261953,46.16666667,Up,1,Down,0
18-03-2022,159,34421564942.0,40944.83984,41801.15625,41140.84375,39439.96875,2945.343018,0.119305998,112.1158676,4463.12,0.0133,0.022,103.09,1929.3,4.730500221,7.4175,1.353270054,1.109951854,1095,396,107,592,0.081091537,46,0.054680442,46.5,Up,1,Up,1
19-03-2022,160,19664853187.0,41794.64844,42190.65234,40944.83984,38794.46484,2946.25708,0.123568997,116.3732681,4462.473333,0.0136,0.0226,103.09,1929.366667,4.72083346,7.4175,1.354236722,1.1080724,955,331,94,530,0.082127675,14,0.024076479,46.83333333,Up,1,Up,1
20-03-2022,161,20127946682.0,42191.40625,41247.82422,41794.64844,38884.72656,2860.459229,0.119153999,114.8291397,4461.826667,0.014,0.0232,103.09,1929.433333,4.7111667,7.4175,1.35520339,1.106192947,846,265,88,497,0.06685686,12,0.161613531,47.0,Up,1,Down,0
21-03-2022,162,24615543271.0,41246.13281,41077.99609,42191.40625,37846.31641,2897.976563,0.119338997,116.1587296,4461.18,0.0159,0.0238,109.97,1929.5,4.701499939,7.5625,1.356170058,1.104313493,1069,372,111,586,0.074080935,52,0.04576371,47.58333333,Down,0,Down,0
22-03-2022,163,32004652376.0,41074.10547,42358.80859,41246.13281,39664.25,2973.131104,0.122481003,122.9279633,4511.61,0.0152,0.0232,109.27,1921.5,4.68900013,7.53,1.35800004,1.101722002,1320,458,128,734,0.077067732,50,0.063493597,48.75,Down,0,Up,1
23-03-2022,164,25242943069.0,42364.37891,42892.95703,41074.10547,39335.57031,3031.067139,0.129727006,122.4754181,4456.24,0.0155,0.0234,114.93,1937.3,4.762499809,7.5775,1.35687995,1.10297358,1182,405,115,663,0.074157001,51,0.040156362,49.91666667,Up,1,Up,1
24-03-2022,165,31042992291.0,42886.65234,43960.93359,42364.37891,41140.84375,3108.062012,0.136549994,126.5812759,4520.16,0.0167,0.0248,112.34,1962.2,4.729000092,7.4825,1.357689977,1.100630641,1580,473,139,968,0.06065756,57,0.080096292,51.08333333,Up,1,Up,1
25-03-2022,166,30574413034.0,43964.54688,44348.73047,42886.65234,40944.83984,3106.671387,0.131013006,124.0673676,4543.06,0.0168,0.0247,113.9,1954.2,4.68599987,7.54,1.357380033,1.10095787,1581,492,142,949,0.071258597,52,0.073907788,52.25,Up,1,Up,1
26-03-2022,167,16950455995.0,44349.85938,44500.82813,43964.54688,41794.64844,3143.178955,0.135867998,124.8813324,4553.88,0.0168,0.0247,113.9,1949.4,4.695333322,7.54,1.35789001,1.099573493,997,290,98,609,0.064209507,17,0.066616798,53.41666667,Up,1,Up,1
27-03-2022,168,28160889722.0,44505.35547,46820.49219,44349.85938,42191.40625,3291.577637,0.144731998,129.3974762,4564.7,0.0169,0.0246,113.9,1944.6,4.704666773,7.54,1.358399987,1.098189116,981,306,93,582,0.06528893,17,0.060044245,54.0,Up,1,Up,1
28-03-2022,169,36362175703.0,46821.85156,47128.00391,44505.35547,41246.13281,3336.634521,0.142656997,127.9386139,4575.52,0.0167,0.0241,105.96,1939.8,4.714000225,7.485,1.360450029,1.099384308,1766,531,162,1073,0.064609388,43,0.092555245,52.7826087,Up,1,Up,1
29-03-2022,170,31397059069.0,47100.4375,47465.73047,46821.85156,41074.10547,3401.987793,0.144470006,130.0612335,4631.6,0.0164,0.0235,104.24,1918.0,4.716499805,7.2625,1.355970025,1.109151602,1640,587,200,853,0.072549129,61,0.107582322,50.34782609,Up,1,Up,1
30-03-2022,171,29333883962.0,47456.89844,47062.66406,47100.4375,42364.37891,3385.157959,0.143209994,131.169342,4602.45,0.0163,0.0232,107.82,1939.0,4.739500046,7.38,1.352530003,1.116183519,1345,443,132,771,0.078817381,54,0.112968174,47.91304348,Up,1,Down,0
31-03-2022,172,33327427106.0,47062.14844,45538.67578,47456.89844,42886.65234,3281.642822,0.137825996,123.716011,4530.41,0.0172,0.0239,100.28,1954.0,4.743000031,7.4875,1.354300022,1.107235789,1324,436,137,752,0.075094807,52,0.066378968,45.47826087,Down,0,Down,0
01-04-2022,173,42494677905.0,45554.16406,46281.64453,47062.14844,43964.54688,3794.056641,0.168803006,146.8122864,4545.86,0.0172,0.024,99.27,1923.7,4.46600008,7.35,1.353119969,1.130224466,944,296,97,551,0.075161963,11,0.063636364,43.04347826,Down,0,Up,1
02-04-2022,174,29412210792.0,46285.5,45868.94922,45554.16406,44349.85938,2983.586914,0.147503003,120.9180374,4558.12,0.0172,0.0241,99.27,1927.133333,4.483500004,7.35,1.344030023,1.143575907,416,131,41,244,0.070117855,51,0.054104625,40.60869565,Down,0,Down,0
03-04-2022,175,28516271427.0,45859.12891,46453.56641,46285.5,44505.35547,2617.156006,0.122590996,101.3917999,4570.38,0.0172,0.0242,99.27,1930.566667,4.928999901,7.35,1.356299996,1.106684446,1036,309,97,631,0.073034425,47,0.058690137,39.39130435,Up,1,Up,1
04-04-2022,176,32499785455.0,46445.27344,46622.67578,45859.12891,46821.85156,3521.241211,0.148590997,124.861702,4582.64,0.0177,0.0254,103.28,1934.0,4.776500225,7.505,1.356600046,1.097586393,1120,362,99,659,0.080506444,46,0.025980084,38.17391304,Up,1,Up,1
05-04-2022,177,36754404490.0,46624.50781,45555.99219,46445.27344,47100.4375,2940.644775,0.135809004,106.2748642,4525.12,0.0179,0.0261,101.96,1927.5,4.328499794,7.5975,1.374240041,1.062247753,1413,474,146,793,0.084718997,55,0.054750332,35.73913043,Up,1,Down,0
06-04-2022,178,16588370958.0,45544.35547,43206.73828,46624.50781,47456.89844,1801.609497,0.081776999,63.74738312,4481.15,0.0178,0.0266,96.23,1923.1,4.159399843,7.47,1.38136669,1.055938045,1547,486,140,921,0.079631197,15,0.051479076,33.30434783,Down,0,Down,0
07-04-2022,179,21594638208.0,43207.5,43503.84766,45544.35547,47062.14844,1151.059082,0.069472,52.24381638,4500.21,0.0181,0.0272,96.03,1937.8,3.821199942,7.5025,1.395619988,1.043318629,1862,654,173,1035,0.085045794,40,0.139965909,30.86956522,Down,0,Up,1
08-04-2022,180,25120229769.0,43505.13672,42287.66406,43207.5,45554.16406,1608.205811,0.067357004,59.84857559,4488.28,0.0182,0.0274,97.73,1945.6,3.48300004,7.6075,1.375349998,1.024779201,1676,579,149,948,0.091292062,44,0.107698618,28.43478261,Down,0,Down,0
09-04-2022,181,25245861652.0,42282.07813,42782.13672,43505.13672,46285.5,1577.641602,0.063225999,60.90089417,4463.03,0.0184,0.0277,97.73,1946.466667,3.500499964,7.6075,1.403300047,0.990942776,1174,425,136,613,0.090522187,7,0.029004329,26.0,Down,0,Up,1
10-04-2022,182,35887278685.0,42781.08984,42207.67188,42282.07813,45859.12891,1362.126587,0.065962002,55.29846191,4437.78,0.0185,0.0279,97.73,1947.333333,3.517999887,7.6075,1.422829986,0.998432457,1132,391,126,615,0.080542003,50,0.055946126,25.0,Down,0,Down,0
11-04-2022,183,64072727950.0,42201.03906,39521.90234,42781.08984,46445.27344,1645.093384,0.126279995,67.59659576,4412.53,0.0177,0.0272,93.92,1948.2,3.71449995,7.5875,1.421820045,0.974963009,1633,513,191,930,0.071703372,51,0.057685291,24.0,Down,0,Down,0
12-04-2022,184,16824520830.0,39533.71484,40127.18359,42201.03906,46624.50781,1280.256592,0.104286,77.2142868,4397.45,0.0178,0.027,100.15,1976.1,4.045333226,7.725,1.401633382,1.013194322,1389,458,151,781,0.073685996,16,0.087728663,22.0,Down,0,Up,1
13-04-2022,185,27691105228.0,40123.57031,41166.73047,39533.71484,45544.35547,3118.344238,0.140080005,110.4824524,4446.59,0.0184,0.0283,103.79,1984.7,4.706999779,7.78,1.361260056,1.089656949,1274,399,136,740,0.075727783,52,0.053002414,24.85714286,Down,0,Up,1
14-04-2022,186,24342001973.0,41160.21875,39935.51563,40123.57031,43207.5,3019.909424,0.143920004,107.4110413,4392.59,0.0184,0.0284,106.38,1974.9,4.717000008,7.8375,1.356240034,1.082098842,398,140,38,220,0.079548069,59,0.013079381,30.57142857,Up,1,Down,0
15-04-2022,187,21756855753.0,39939.40234,40553.46484,41160.21875,43505.13672,3040.916504,0.146026,111.1093445,4392.365,0.0184,0.0284,106.38,1977.775,4.736750007,7.8375,1.356830041,1.08190771,963,332,100,531,0.078797614,42,0.026283026,36.28571429,Down,0,Up,1
16-04-2022,188,16833150693.0,40552.31641,40424.48438,39939.40234,42282.07813,3062.310303,0.143711999,114.4307098,4392.14,0.0184,0.0285,106.38,1980.65,4.756500006,7.8375,1.357420047,1.081716577,832,257,98,478,0.064124891,14,0.1372114,39.14285714,Down,0,Down,0
17-04-2022,189,19087633042.0,40417.77734,39716.95313,40552.31641,42781.08984,2993.40332,0.139458999,109.0427856,4391.915,0.0184,0.0285,106.38,1983.525,4.776250005,7.8375,1.358010054,1.081525445,898,274,89,535,0.081336474,17,0.044148771,42.0,Up,1,Down,0
18-04-2022,190,33705182072.0,39721.20313,40826.21484,40417.77734,42201.03906,3057.606689,0.140285999,111.2261429,4391.69,0.0194,0.0293,107.61,1986.4,4.796000004,8.07,1.361199975,1.078178763,1318,421,151,748,0.070045332,47,0.061422738,42.0,Down,0,Up,1
